label,model_id,display,scope,scope_value,population,metric,stat,value
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,relationship_f1,micro_f1,0.9469387755102041
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,relationship_f1,macro_precision,0.939232910906298
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,relationship_f1,macro_recall,0.9395353302611367
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,relationship_f1,macro_f1,0.939322516641065
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,relationship_f1,n,248
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,relationship_f1,micro_precision,0.9367429340511441
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,relationship_f1,micro_recall,0.9508196721311475
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,relationship_f1,micro_f1,0.943728813559322
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,relationship_f1,macro_precision,0.9317190476190477
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,relationship_f1,macro_recall,0.9320190476190475
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,relationship_f1,macro_f1,0.9318079365079365
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,relationship_f1,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,chrf,macro,71.5736987760616
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,zeros_for_failed,chrf,macro,71.00110918585311
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,gap,element_f1,micro_f1,0.0034711080393946547
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,gap,element_f1,macro_f1,0.0077103942652329005
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,gap,relationship_f1,micro_f1,0.0032099619508820787
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,gap,relationship_f1,macro_f1,0.007514580133128557
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,gap,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,gap,chrf,macro,0.5725895902084943
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,type_accuracy,accuracy,0.9746646795827124
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,type_accuracy,matched,675
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,type_accuracy,correct,654
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,type_accuracy,excluded,4
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,type_accuracy,denominator,671
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,1,compiled_only,type_accuracy,n_compiled,248
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,,csr,csr,0.972
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,,csr,compiled,243
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,,csr,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,element_f1,micro_precision,0.9755409219190969
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,element_f1,micro_recall,0.9838709677419355
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,element_f1,micro_f1,0.9796882380727444
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,element_f1,macro_precision,0.9748285322359396
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,element_f1,macro_recall,0.9789437585733882
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,element_f1,macro_f1,0.9763962375073486
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,element_f1,n,243
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,element_f1,micro_precision,0.9755409219190969
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,element_f1,micro_recall,0.9592969472710453
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,element_f1,micro_f1,0.9673507462686567
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,element_f1,macro_precision,0.9475333333333333
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,element_f1,macro_recall,0.9515333333333333
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,element_f1,macro_f1,0.9490571428571428
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,element_f1,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,relationship_f1,micro_precision,0.8849431818181818
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,relationship_f1,micro_recall,0.8919112383679313
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,relationship_f1,micro_f1,0.8884135472370766
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,relationship_f1,macro_precision,0.9041045260181063
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,relationship_f1,macro_recall,0.9051668200542564
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,relationship_f1,macro_f1,0.9036185847335159
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,relationship_f1,n,243
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,relationship_f1,micro_precision,0.8849431818181818
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,relationship_f1,micro_recall,0.8719384184744576
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,relationship_f1,micro_f1,0.8783926683115967
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,relationship_f1,macro_precision,0.8827895992895993
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,relationship_f1,macro_recall,0.8838221490927373
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,relationship_f1,macro_f1,0.8823172643609775
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,relationship_f1,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,chrf,macro,71.97174501036083
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,zeros_for_failed,chrf,macro,69.95653615007073
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,gap,element_f1,micro_f1,0.012337491804087719
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,gap,element_f1,macro_f1,0.027339094650205786
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,gap,relationship_f1,micro_f1,0.01002087892547987
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,gap,relationship_f1,macro_f1,0.0213013203725384
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,gap,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,gap,chrf,macro,2.0152088602901017
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,type_accuracy,accuracy,0.9411187438665358
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,type_accuracy,matched,1037
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,type_accuracy,correct,959
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,type_accuracy,excluded,18
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,type_accuracy,denominator,1019
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,2,compiled_only,type_accuracy,n_compiled,243
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,,csr,csr,0.964
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,,csr,compiled,241
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,,csr,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,element_f1,micro_precision,0.9503843466107617
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,element_f1,micro_recall,0.9618104667609618
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,element_f1,micro_f1,0.9560632688927944
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,element_f1,macro_precision,0.9510509660924599
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,element_f1,macro_recall,0.9571461502996772
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,element_f1,macro_f1,0.9531414729345739
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,element_f1,n,241
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,element_f1,micro_precision,0.9503843466107617
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,element_f1,micro_recall,0.9270620313565099
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,element_f1,micro_f1,0.9385783298826776
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,element_f1,macro_precision,0.9168131313131312
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,element_f1,macro_recall,0.9226888888888889
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,element_f1,macro_f1,0.9188283799089292
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,element_f1,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,relationship_f1,micro_precision,0.7973661852166525
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,relationship_f1,micro_recall,0.8175087108013938
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,relationship_f1,micro_f1,0.8073118279569892
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,relationship_f1,macro_precision,0.7786930316059044
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,relationship_f1,macro_recall,0.7884312365042254
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,relationship_f1,macro_f1,0.7826899003716244
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,relationship_f1,n,241
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,relationship_f1,micro_precision,0.7973661852166525
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,relationship_f1,micro_recall,0.7977050573735657
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,relationship_f1,micro_f1,0.7975355852984917
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,relationship_f1,macro_precision,0.7506600824680919
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,relationship_f1,macro_recall,0.7600477119900733
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,relationship_f1,macro_f1,0.754513063958246
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,relationship_f1,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,chrf,macro,69.40832008704903
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,zeros_for_failed,chrf,macro,66.90962056391528
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,gap,element_f1,micro_f1,0.017484939010116718
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,gap,element_f1,macro_f1,0.03431309302564467
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,gap,relationship_f1,micro_f1,0.009776242658497525
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,gap,relationship_f1,macro_f1,0.028176836413378425
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,gap,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,gap,chrf,macro,2.4986995231337517
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,type_accuracy,accuracy,0.913075780089153
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,type_accuracy,matched,1360
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,type_accuracy,correct,1229
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,type_accuracy,excluded,14
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,type_accuracy,denominator,1346
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,3,compiled_only,type_accuracy,n_compiled,241
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,,csr,csr,0.944
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,,csr,compiled,236
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,,csr,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,element_f1,micro_precision,0.9162234042553191
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,element_f1,micro_recall,0.9030144167758847
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,element_f1,micro_f1,0.9095709570957097
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,element_f1,macro_precision,0.9259223453901433
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,element_f1,macro_recall,0.9249258381367489
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,element_f1,macro_f1,0.9245747595733641
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,element_f1,n,236
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,element_f1,micro_precision,0.9162234042553191
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,element_f1,micro_recall,0.8271308523409364
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,element_f1,micro_f1,0.8694006309148266
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,element_f1,macro_precision,0.8740706940482953
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,element_f1,macro_recall,0.873129991201091
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,element_f1,macro_f1,0.8727985730372556
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,element_f1,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,relationship_f1,micro_precision,0.6342088404868674
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,relationship_f1,micro_recall,0.6549062844542448
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,relationship_f1,micro_f1,0.6443914081145585
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,relationship_f1,macro_precision,0.7010052199594691
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,relationship_f1,macro_recall,0.7077701206825591
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,relationship_f1,macro_f1,0.701264726046668
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,relationship_f1,n,236
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,relationship_f1,micro_precision,0.6342088404868674
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,relationship_f1,micro_recall,0.603290676416819
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,relationship_f1,micro_f1,0.618363522798251
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,relationship_f1,macro_precision,0.6617489276417388
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,relationship_f1,macro_recall,0.6681349939243357
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,relationship_f1,macro_f1,0.6619939013880546
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,relationship_f1,n,250
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,chrf,macro,67.00802364278293
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,zeros_for_failed,chrf,macro,63.25557431878709
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,gap,element_f1,micro_f1,0.04017032618088312
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,gap,element_f1,macro_f1,0.05177618653610849
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,gap,relationship_f1,micro_f1,0.02602788531630751
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,gap,relationship_f1,macro_f1,0.039270824658613424
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,gap,chrf,micro,
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,gap,chrf,macro,3.7524493239958403
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,type_accuracy,accuracy,0.9412628487518355
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,type_accuracy,matched,2067
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,type_accuracy,correct,1923
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,type_accuracy,excluded,24
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,type_accuracy,denominator,2043
supplementary,claude-sonnet-4-6,Claude Sonnet 4.6,tier,4,compiled_only,type_accuracy,n_compiled,236
